"userId","created_at","id","text","rt","like","reply","quote"
"87818409","2021-11-24T17:56:36.000Z","1463567242252193794","Jorge Mendes’ office searched again in money laundering investigation https://t.co/q3SHIRZvJA","7","8","2","1"
"87818409","2021-11-24T17:50:44.000Z","1463565763915227145","Redemption review – a powerful journey of hope grief grime and soul https://t.co/SoK58NckUc","1","3","3","0"
"87818409","2021-11-24T17:43:58.000Z","1463564061841539083","Ed Miliband says energy firms going bust points to 'systemic failure' – video https://t.co/4zA56bjbRd","12","28","2","2"
"87818409","2021-11-24T17:43:57.000Z","1463564058561499149","UK water firms spilled sewage into sea bathing waters 5517 times in past year https://t.co/gWywe9BF9q","25","34","5","2"
"87818409","2021-11-24T17:38:49.000Z","1463562764954259459","‘She’s the only option’: Hondurans hope Xiomara Castro can lead the nation in a new direction https://t.co/eRx1wiBU6O","9","22","8","3"
"87818409","2021-11-24T17:29:03.000Z","1463560307998183429","UK universities told to show ambition in graduate job targets https://t.co/SxgscW2i6V","6","15","4","1"
"87818409","2021-11-24T17:26:40.000Z","1463559706711109641","Northern politicians continue push for improved rail plan https://t.co/7gprk76BTC","11","12","5","0"
"87818409","2021-11-24T17:26:39.000Z","1463559705167597576","More than 20 people believed to have died after refugee boat sinks in Channel – latest updates https://t.co/IpF4vNaWb0","15","21","6","8"
"87818409","2021-11-24T17:21:00.000Z","1463558280177864713","Tell us: what was your experience as a Bulb Energy customer? https://t.co/iYjULfgNoK","1","6","1","0"
"87818409","2021-11-24T17:18:00.000Z","1463557525014556675","Sweet memories of long-lived Christmas puddings | Letters https://t.co/QR6KIZUYoi","5","17","3","0"
"87818409","2021-11-24T17:14:51.000Z","1463556734014918672","Welsh communities are enriched by incomers | Letter https://t.co/C2xoJ6D1Fq","2","10","4","1"
"87818409","2021-11-24T17:03:00.000Z","1463553752439394304","What’s in a name? Discount store Dollar Tree raises prices to $1.25 https://t.co/ahvFHafO7B","5","16","9","1"
"87818409","2021-11-24T16:58:28.000Z","1463552612234633221","World Rugby amends rule and allows players to switch national teams https://t.co/EqSwDMfEBI","4","10","3","0"
"87818409","2021-11-24T16:51:15.000Z","1463550794939125761","South Korea: cult whose leader ‘heals’ by poking eyes at centre of Covid outbreak https://t.co/HegpvG8Cjd","10","23","6","4"
"87818409","2021-11-24T16:44:42.000Z","1463549146892156928","The UK energy sector must be brought back into public ownership as soon as possible | Joseph Baines and Sandy Brian Hager https://t.co/NTlzngagyI","7","35","7","0"
"87818409","2021-11-24T16:39:00.000Z","1463547710452211731","Tell us: how have you challenged consumerism? https://t.co/JPuA6wPm3j","6","17","6","3"
"87818409","2021-11-24T16:38:35.000Z","1463547606341242882","Manor review – this state-of-the-nation satire is clumsy crass and unconvincing https://t.co/HF4nhFJHWN","2","18","2","0"
"87818409","2021-11-24T16:32:07.000Z","1463545978242449417","Australian government ‘trying to have it both ways’ on Covid vaccine IP waiver https://t.co/Xcugqmbtv7","4","11","4","0"
"87818409","2021-11-24T16:25:26.000Z","1463544298306162700","Starmer calls Tory social care plan a ‘working-class dementia tax’ https://t.co/MA7mHC4TBC","20","77","5","2"
"87818409","2021-11-24T16:19:35.000Z","1463542823484014597","Paint the stage red: plays about artists – in pictures https://t.co/PbyIrOqYIw","2","13","0","0"
"87818409","2021-11-24T16:11:11.000Z","1463540711370936320","Van Bronckhorst ready to impose immediate changes at Rangers https://t.co/21c70TX8KO","2","14","4","0"
"87818409","2021-11-24T16:11:10.000Z","1463540707847819264","The Fiver | Keith Curle Oldham and long-forgotten memories of the Sky Strikers https://t.co/DR3ygDXvnp","2","6","2","0"
"87818409","2021-11-24T16:07:56.000Z","1463539891854323713","BREAKING: Several people dead after migrant boat capsizes in Channel https://t.co/SmDNWgr2Kd","61","88","37","101"
"87818409","2021-11-24T16:04:21.000Z","1463538991702151172","Norwegian Christmas advert goes viral as Santa Claus gets a boyfriend – video https://t.co/1jL85kwQBW","76","235","20","41"
"87818409","2021-11-24T15:55:09.000Z","1463536675842314242","Has Boris Johnson lost his grip? Politics Weekly podcast https://t.co/kqAzXdINWx","10","27","18","2"
"87818409","2021-11-24T15:53:51.000Z","1463536351081603084","Man cleared of 1981 rape of Alice Sebold over concerns wrong person sent to jail https://t.co/SBrsBXHUtu","4","23","3","1"
"87818409","2021-11-24T15:47:35.000Z","1463534771657748488","‘Life is hardly worth living’: brain injury study reveals rugby’s mental health crisis | Andy Bull https://t.co/GTK7X52eLo","9","34","2","1"
"87818409","2021-11-24T15:38:32.000Z","1463532492846153734","Chelsea fear Ben Chilwell’s knee injury may be cruciate ligament damage https://t.co/O9fCmAi5wI","19","117","9","12"
"87818409","2021-11-24T15:34:01.000Z","1463531355975950344","UK delivery drivers: share your experiences of Black Friday 2021 https://t.co/Zj3R0XVc2c","4","22","2","0"
"87818409","2021-11-24T15:32:17.000Z","1463530920552669194","Afghanistan faces disaster and ministers don’t seem to care – but Labour does | Stephen Kinnock https://t.co/XGR6qwpw8d","12","30","8","1"
"87818409","2021-11-24T15:26:36.000Z","1463529489611243520","JP Morgan boss ‘regrets’ making joke about Chinese Communist party https://t.co/rHxca8HpF3","7","26","13","5"
"87818409","2021-11-24T15:21:00.000Z","1463528081193324546","Tell us: what was your experience as a Bulb Energy customer? https://t.co/iYjULeZcxc","3","11","5","1"
"87818409","2021-11-24T15:14:00.000Z","1463526319719792640","People in Austria Germany and Switzerland: share your views on compulsory vaccines https://t.co/dxjK8voPeb","10","12","10","0"
"87818409","2021-11-24T15:06:11.000Z","1463524354881466376","'Is everything OK?': Starmer questions Johnson over Peppa Pig speech – video https://t.co/ZA79av3Dyp","15","63","4","5"
"87818409","2021-11-24T15:02:31.000Z","1463523429135622152","Fishnets French kisses and fireworks: inside Moulin Rouge! The Musical https://t.co/mLUkTcxMw0","8","20","2","3"
"87818409","2021-11-24T14:56:00.000Z","1463521789716271107","Tell us: have you worked at a disastrous ‘winter wonderland’? https://t.co/7Qa3mGJIOI","7","12","3","1"
"87818409","2021-11-24T14:53:28.000Z","1463521152014376960","Novavax expected to be approved as fourth Covid vaccine in UK https://t.co/bcBLJTLQge","21","55","6","6"
"87818409","2021-11-24T14:49:18.000Z","1463520103140581382","Christmas trees and Sweden’s new PM: Wednesday’s Best photos https://t.co/0HJwfDRUv1","5","13","0","0"
"87818409","2021-11-24T14:45:51.000Z","1463519235217494025","BREAKING: Met officers sacked after sharing WhatsApp photos of murdered sisters https://t.co/wY3dJ4fv81","18","112","17","16"
"87818409","2021-11-24T14:44:19.000Z","1463518852248064003","UK court refuses to allow man who does not understand consent to pursue sex https://t.co/bEkL2URu7M","8","24","4","2"
"87818409","2021-11-24T14:36:20.000Z","1463516842480349184","A United front the Blues cruise and orange ball alert – Football Weekly https://t.co/Dx4wIr2Zp3","5","11","2","0"
"87818409","2021-11-24T14:30:51.000Z","1463515461497327623","German parties agree coalition deal to make Olaf Scholz chancellor https://t.co/OotBrnds5o","13","28","3","3"
"87818409","2021-11-24T14:24:47.000Z","1463513934640656388","Cold as ice? How to stay warm without whacking up the heating https://t.co/ogerDsFvaz","9","24","7","2"
"87818409","2021-11-24T14:21:01.000Z","1463512988888014848","Norwegian journalists reporting on World Cup workers arrested in Qatar https://t.co/KVdAz5QivQ","34","53","12","5"
"87818409","2021-11-24T14:12:51.000Z","1463510933028888586","Italy poised to tighten Covid rules for unvaccinated with ‘super green pass’ https://t.co/Y2kfTxLbBr","20","38","10","1"
"87818409","2021-11-24T14:02:57.000Z","1463508440463155201","Central California braced for Thanksgiving surge in Covid cases https://t.co/93NeTf3E40","9","18","6","2"
"87818409","2021-11-24T14:02:56.000Z","1463508438126845956","Here’s what the UK can learn from other countries’ responses to Covid-19 | Siva Anandaciva https://t.co/PJ4Zapam0u","7","11","8","0"
"87818409","2021-11-24T13:54:28.000Z","1463506304778055683","UK supplier Bulb Energy to run under ‘special administration’ through winter https://t.co/7Ii1I6Qfgw","4","7","2","1"
"87818409","2021-11-24T13:49:44.000Z","1463505113176289284","Reece James and the thrilling rise that Chelsea might have blocked | Jacob Steinberg https://t.co/0v5zWty1MV","3","16","3","0"
"87818409","2021-11-24T13:44:37.000Z","1463503828053942272","Donald Trump calls Kyle Rittenhouse ‘really a nice young man’ after visit https://t.co/z4BHlrbAMD","10","44","32","15"
"87818409","2021-11-24T13:29:06.000Z","1463499921814872069","Kevin Strickland: Kansas City man freed after 42 years for wrongful conviction https://t.co/biwniHhHN2","21","71","7","3"
"87818409","2021-11-24T13:29:06.000Z","1463499919944204293","Speaker announces review on bringing babies into Commons https://t.co/SUyV0iqTTE","7","57","17","7"
"87818409","2021-11-24T13:23:01.000Z","1463498392705843206","Jordan Nobbs relishing trip home with England after tough journey | Suzanne Wrack https://t.co/IJ7iqlnbEf","0","8","4","0"
"87818409","2021-11-24T13:23:01.000Z","1463498390801682433","Keeping Lidl’s shelves stocked is harder than ever says UK boss https://t.co/AwHFw4NoMS","15","29","9","3"
"87818409","2021-11-24T13:20:00.000Z","1463497630672031755","Young people: share your experiences of the workplace https://t.co/aRH9cpHLGX","2","14","3","0"
"87818409","2021-11-24T13:15:11.000Z","1463496420384821256","BTS Army: tell us how you became a fan of the K-pop boy band https://t.co/5WLLjiqa9L","422","957","104","44"
"87818409","2021-11-24T13:13:29.000Z","1463495991643025414","JFK Revisited: Through the Looking Glass review – Oliver Stone returns to the grassy knoll https://t.co/6okEOYbUKc","6","24","2","3"
"87818409","2021-11-24T13:05:14.000Z","1463493917081489411","Top 10 novels and stories of the 1970s | Hilma Wolitzer https://t.co/jMIWo0OVMr","3","29","2","1"
"87818409","2021-11-24T12:56:38.000Z","1463491753055506440","UK Covid scheme indirectly discriminated against maternity leave takers court rules https://t.co/hLZQKx4p50","9","27","4","1"
"87818409","2021-11-24T12:48:45.000Z","1463489765634887680","Get me that golden joystick! The miraculous return of GamesMaster https://t.co/djYhiig3kn","4","47","12","2"
"87818409","2021-11-24T12:31:28.000Z","1463485416091303936","BREAKING: Michael Vaughan stood down by BBC from Ashes ‘for editorial reasons’ https://t.co/6wqtpc1Zwi","10","47","30","7"
"87818409","2021-11-24T12:28:21.000Z","1463484634549964806","UK factories struggle to meet record demand as supply issues continue https://t.co/6UauYugNfY","5","17","5","0"
"87818409","2021-11-24T12:24:51.000Z","1463483752940806147","Boris Johnson accused of flouting request to wear mask at theatre https://t.co/BK0utE0UUt","33","66","19","5"
"87818409","2021-11-24T12:09:53.000Z","1463479985000398857","Brother pays tribute to Bobbi-Anne McLeod after body found https://t.co/udLxt8oLP8","12","27","4","0"
"87818409","2021-11-24T12:09:52.000Z","1463479983427371008","French footballer Karim Benzema guilty in sex tape extortion scandal https://t.co/aIm8VBRNss","13","40","4","2"
"87818409","2021-11-24T11:54:34.000Z","1463476129990336520","People in Austria Germany and Switzerland: share your views on compulsory vaccines https://t.co/dxjK8vGqCL","14","21","10","0"
"87818409","2021-11-24T11:44:31.000Z","1463473604436414469","David Cameron lobbied Lloyds director to save Greensill pharmacy deal https://t.co/OKgveNBBLx","13","32","7","1"
"87818409","2021-11-24T11:44:31.000Z","1463473602859343875","Can horse racing clean up its image? 'Every single death is regrettable' – video https://t.co/NDm0O6LvSW","7","20","7","1"
"87818409","2021-11-24T11:44:19.000Z","1463473552083062789","‘People are nasty as hell on there’: the battle to close Tattle – the most hate-filled corner of the web https://t.co/VPzQNIZNhr","5","24","5","1"
"87818409","2021-11-24T11:41:11.000Z","1463472761700065282","First Thing: Brian Laundrie died by suicide autopsy report reveals https://t.co/qNXCBr7unk","9","18","3","1"
"87818409","2021-11-24T11:38:01.000Z","1463471964832645130","Labour’s Liz Kendall announces she is having baby through surrogacy https://t.co/Ez0VAZj1hH","4","42","12","2"
"87818409","2021-11-24T11:28:49.000Z","1463469652236017667","Carrick delight at Manchester United victory after 'emotional few days' – video https://t.co/mkrsYdM2l7","2","32","3","0"
"87818409","2021-11-24T11:27:21.000Z","1463469280629080065","Rebel Dykes review – the unstoppable rise of the raddest of the radical lesbians https://t.co/QdZ2s1M9mw","5","24","3","5"
"87818409","2021-11-24T11:21:27.000Z","1463467795975442435","‘Why didn’t you tell me?’: Anthony Ianni’s journey through sports with autism https://t.co/tDZ2w4PJZH","13","45","3","2"
"87818409","2021-11-24T11:16:02.000Z","1463466434055618562","A historian of white power reacts to the Rittenhouse verdict: ‘a bonanza for the far-right’ https://t.co/rdiRi48tcP","66","140","34","10"
"87818409","2021-11-24T11:09:57.000Z","1463464904481030148","No you don’t have to see your toxic family on Thanksgiving https://t.co/wNdV3JKQAM","8","92","14","4"
"87818409","2021-11-24T11:02:27.000Z","1463463015551057920","Pig patrol: Amsterdam airport’s innovative approach to flight safety https://t.co/fknQtGdC8e","14","31","8","2"
"87818409","2021-11-24T10:57:00.000Z","1463461643187326978","Tell us: have you worked at a disastrous ‘winter wonderland’? https://t.co/7Qa3mGs7Xa","4","20","3","2"
"87818409","2021-11-24T10:53:40.000Z","1463460804951527424","George Christensen advocates for civil disobedience as vaccine mandates rock Coalition https://t.co/4tkXdgFfvD","4","19","15","1"
"87818409","2021-11-24T10:46:00.000Z","1463458875093487621","Have your photos published in the Guardian’s letters pages https://t.co/Cl9EnBzgQ0","3","11","5","0"
"87818409","2021-11-24T10:31:38.000Z","1463455260534611968","‘Rogues or idiots’: Justin Welby condemns TV portrayal of clergy https://t.co/bCk0Wdy1fe","4","30","25","11"
"87818409","2021-11-24T10:24:02.000Z","1463453348988919810","Wine and spirits firms warn of Christmas alcohol shortage in UK https://t.co/PutYnIUjj2","11","32","21","25"
"87818409","2021-11-24T10:24:02.000Z","1463453347428642818","Congresswoman Jackie Speier: ‘Republicans are about doing what’s going to give them power’ https://t.co/YHFaKeJOP8","10","29","8","1"
"87818409","2021-11-24T10:20:00.000Z","1463452332105023492","Young people: share your experiences of the workplace https://t.co/aRH9cpZn5x","5","14","5","0"
"87818409","2021-11-24T10:18:45.000Z","1463452017502961670","The Sweet Spot by Paul Bloom review – the pleasure of pain https://t.co/DwUDeBpK0Q","6","22","5","0"
"87818409","2021-11-24T10:08:47.000Z","1463449510529708034","Raab says Boris Johnson’s ‘Tiggerish’ personality behind controversial speech – UK politics live https://t.co/gvfDObdXO3","5","20","23","11"
"87818409","2021-11-24T10:07:32.000Z","1463449196061671427","Former Trump adviser claims to ‘expose unvarnished truth’ of Covid in new book https://t.co/ImxqRcvbFO","10","29","9","1"
"87818409","2021-11-24T10:05:10.000Z","1463448600231522305","Samsung to build $17bn semiconductor factory in Texas https://t.co/RkcrdR653F","10","32","8","2"
"87818409","2021-11-24T10:00:23.000Z","1463447396604592131","Specieswatch: after escaping a trap killer shrimp is here to stay https://t.co/cuJTwKH65R","8","23","3","3"
"87818409","2021-11-24T09:57:20.000Z","1463446628925382661","Nasa animation shows how spacecraft will blow up asteroid – video https://t.co/RLZxa5rKXs","10","31","10","4"
"87818409","2021-11-24T09:50:35.000Z","1463444930613948421","Monsoons and makeshift bikes: childhood resilience in pictures https://t.co/0OiPIEBHxd","6","29","3","0"
"87818409","2021-11-24T09:42:35.000Z","1463442917897482240","‘It’s not fair’: Murphy rails at amateurs in pro snooker … after defeat by amateur https://t.co/ri4cj1bBRd","5","32","22","10"
"87818409","2021-11-24T09:39:00.000Z","1463442014087774209","Tell us: how have you challenged consumerism? https://t.co/JPuA6x6WUR","4","16","8","4"
"87818409","2021-11-24T09:35:32.000Z","1463441143690104836","Perfect for the wilderness: a Cairngorms safari by e-bike https://t.co/nHu14wmawq","3","17","6","2"
"87818409","2021-11-24T09:26:46.000Z","1463438934994792461","Dominic Raab insists Boris Johnson is not losing grip and praises ‘great team’ https://t.co/Pb7mwqLJG0","5","21","31","3"
"87818409","2021-11-24T09:22:41.000Z","1463437909294567435","Super League to show on free-to-air television for first time in 2022 https://t.co/dYOIKHiR95","2","15","3","0"
"87818409","2021-11-24T09:14:18.000Z","1463435798578089988","NFT beats cheugy to be Collins Dictionary’s word of the year https://t.co/nr1ZotnzGW","9","23","6","6"
"87818409","2021-11-24T09:05:07.000Z","1463433486367399943","What is happening with inflation in the US and how worried should you be? https://t.co/yzmvwjMljG","7","19","6","1"
"87818409","2021-11-24T08:57:53.000Z","1463431669134864387","Grammys 2022: Jon Batiste HER and Justin Bieber lead nominations https://t.co/MUoMnKk9ti","9","22","3","0"
"87818409","2021-11-24T08:57:01.000Z","1463431450712317952","Controversial comedians Dave Chappelle Louis CK receive Grammy nominations https://t.co/kLHCLtYfua","17","83","27","20"
"87818409","2021-11-24T08:51:33.000Z","1463430072753434629","Harsh Times by Mario Vargas Llosa review – CIA secrets and breathtaking lies https://t.co/T1lzZV1p40","21","32","3","2"
"87818409","2021-11-24T08:43:20.000Z","1463428005888507904","Forget flowers – poll shows third of people prefer to say I love you with a tree https://t.co/sw4CFarDf6","12","43","7","3"
"87818409","2021-11-24T08:32:21.000Z","1463425243469520899","The Weeknd’s Blinding Lights dethrones the Twist as all-time No.1 Billboard single https://t.co/1IRyaMSWmi","6","46","6","6"
"87818409","2021-11-24T08:26:33.000Z","1463423783407173635","‘Israeli Messi’ Gai Assulin eyes next club after five-a-side in Stockport https://t.co/a42N82J8V4","1","12","4","2"
"87818409","2021-11-24T08:26:33.000Z","1463423781976875011","Which outfield players impressed most as emergency goalkeepers? | The Knowledge https://t.co/U31FEVmoyI","1","11","6","1"
"87818409","2021-11-24T08:22:56.000Z","1463422873155035139","Parliament building and police station burned down during protests in Solomon Islands https://t.co/LPzB23tads","14","31","2","5"
"87818409","2021-11-24T08:12:27.000Z","1463420235311157250","Suffering has become normalised in Britain. We can do better than this | Frances Ryan https://t.co/G5k11zu3fd","26","72","6","3"
"87818409","2021-11-24T08:07:45.000Z","1463419050546155523","Nasa launches Dart mission to deflect asteroid in planetary defence test https://t.co/WcmVEKi8sr","11","41","4","9"
"87818409","2021-11-24T08:01:00.000Z","1463417351794163714","In this week's #ComfortEatingPod @josierones tells @gracedent's about living on beans on toast (without butter) living in a tiny studio flat and how one job application led to a career in comedy.Listen wherever you get your podcasts 🎧.https://t.co/SrImrpmqz2 https://t.co/c1fLcrdDNW","3","10","1","0"
"87818409","2021-11-24T07:59:04.000Z","1463416864399405059","Turkish lira weakens towards record low; markets eye US GDP Fed minutes – business live https://t.co/1ZLtMUyuVM","11","24","1","0"
"87818409","2021-11-24T07:41:40.000Z","1463412485780918285","Joe Lieberman on Biden Trump and centrism: ‘It’s a strategy for making democracy work’ https://t.co/LZV5Fshs3Q","5","15","10","5"
"87818409","2021-11-24T07:35:03.000Z","1463410822768693249","Group’s 6 January donation shows Trump’s grip on attorneys general https://t.co/AkGUSNcDCq","11","23","1","1"
"87818409","2021-11-24T07:25:48.000Z","1463408493210259463","AstraZeneca to run more clinical trials in people’s homes to improve diversity https://t.co/acMtp9DQlC","9","32","12","0"
"87818409","2021-11-24T07:17:58.000Z","1463406521723895814","US hospitals prepare for influx of Covid patients as millions travel for Thanksgiving https://t.co/rYxTF0oPqf","19","44","5","2"
"87818409","2021-11-24T07:05:29.000Z","1463403383453364227","China accuses US of ‘mistake’ after Biden invites Taiwan to democracy summit https://t.co/DMVNEdALkx","33","74","16","5"
"87818409","2021-11-24T06:59:14.000Z","1463401809754701824","The £3 chicken: how much should we actually be paying for the nation’s favourite meat? https://t.co/488NxywEjH","10","26","17","1"
"87818409","2021-11-24T06:51:28.000Z","1463399854894366723","England’s most prestigious universities failing to boost social mobility IFS finds https://t.co/S3a6ewxUVF","25","48","10","6"
"87818409","2021-11-24T06:42:30.000Z","1463397596077113344","TV tonight: a deep dig into Tesla’s electric car revolution https://t.co/jYoaXrr0Il","17","36","4","2"
"87818409","2021-11-24T06:28:21.000Z","1463394035150827520","Covid news live: South Korea reports record daily cases US to require vaccination proof at all border crossings https://t.co/UgRdQLLpns","17","40","4","1"
"87818409","2021-11-24T06:16:17.000Z","1463390998046855169","India’s apple farmers count cost of climate crisis as snow decimates crops https://t.co/ElTpJRJV2x","25","43","6","0"
"87818409","2021-11-24T06:10:51.000Z","1463389633862057986","Bridal strain: Pandemic caused a historic drop in Australian weddings in 2020 https://t.co/nEMPDQn7VQ","4","25","6","1"
"87818409","2021-11-24T06:08:24.000Z","1463389014430556160","A fly-tipping mafia is thriving in the UK – and nothing is being done to stop it | George Monbiot https://t.co/haY68vjrRe","27","50","8","7"
"87818409","2021-11-24T06:05:11.000Z","1463388205621948420","‘Follow the science’: AstraZeneca unveils £1bn R&amp;D centre https://t.co/EkQZ1z2RgN","8","36","4","1"
"87818409","2021-11-24T06:05:10.000Z","1463388204128776197","Plan for car chargers in all UK new homes will make access ‘exclusive’ https://t.co/PZzhq22U6h","10","33","8","0"
"87818409","2021-11-24T05:40:19.000Z","1463381950471757832","Tim Paine’s Australia teammates ‘shocked’ by text scandal but back him for Ashes https://t.co/o06elBoGOS","2","17","4","0"
"87818409","2021-11-24T05:28:49.000Z","1463379052392296453","Bondi nanny accused of kidnapping Pinochet opponents loses appeal against extradition to Chile https://t.co/K3ONT76Umf","13","34","5","4"
"87818409","2021-11-24T04:35:50.000Z","1463365719853309952","Georgia Patrikios: unvaccinated AFLW player’s future up in air as season looms https://t.co/CTrmLP4d2W","5","21","8","1"
"87818409","2021-11-24T04:26:35.000Z","1463363392987709440","‘Harper’s law’: killing emergency workers to bring life sentence https://t.co/Unn2zWW4Wk","12","46","6","8"
"87818409","2021-11-24T03:55:17.000Z","1463355516692934659","Lost footage of the Easybeats discovered after 55 years – video https://t.co/HVF0PzPLli","23","52","4","4"
"87818409","2021-11-24T03:55:17.000Z","1463355514990084099","Climate crisis pushes albatross ‘divorce’ rates higher – study https://t.co/RQUaEDViER","22","66","18","8"
"87818409","2021-11-24T03:27:30.000Z","1463348522762309637","New Zealand interest rate hike raises pressure on central banks over inflation https://t.co/G0RqSxFaNq","3","26","3","0"
"87818409","2021-11-24T03:12:21.000Z","1463344713260576771","The autistic women denied a diagnosis for decades https://t.co/ewm2HUtm5U","12","58","6","4"
"87818409","2021-11-24T02:18:48.000Z","1463331233673400328","Feud between Queensland and Greg Hunt over PCR tests may have been an ‘accident’ https://t.co/hXdR63lrJv","1","7","2","0"
"87818409","2021-11-24T02:15:26.000Z","1463330386021388293","Dart mission: why is Nasa crashing a spacecraft into an asteroid? https://t.co/nMVf7lOl4l","14","34","3","0"
"87818409","2021-11-24T02:06:44.000Z","1463328198243061763","New Zealand to reopen borders to vaccinated visitors from new year https://t.co/iBDb7TDN6N","23","90","6","5"
"87818409","2021-11-24T01:36:19.000Z","1463320545794134025","Watchdog overturns ban on advert of Land Rover in forest https://t.co/iDjNN8od0F","9","27","4","3"
"87818409","2021-11-24T01:24:26.000Z","1463317553447591937","Councils in England report 34% rise in elective home education https://t.co/K2zp4WP7Vv","5","31","6","2"
"87818409","2021-11-24T01:15:43.000Z","1463315360678043649","Ben Jennings on Boris Johnson tying himself in knots — cartoon https://t.co/29t4j8S9Yl","8","22","5","0"
"87818409","2021-11-24T01:06:18.000Z","1463312991097700356","Senate inquiry into ABC suspended after Labor and Greens motion gets cross-bench support https://t.co/W5Hf7pYZkT","7","32","4","1"
"87818409","2021-11-24T00:38:43.000Z","1463306046383005699","Scott Morrison refuses to admit he ever said 'Shanghai Sam'. Here he is saying it on camera – video https://t.co/4uET6KyVsu","43","102","10","8"
"87818409","2021-11-24T00:07:05.000Z","1463298087925989376","Windrush: Home Office has compensated just 5% of victims in four years https://t.co/pVFriD3B02","74","80","11","7"
"87818409","2021-11-24T00:01:11.000Z","1463296601645015043","US expected to remove Farc from international terrorist list https://t.co/5GdLsl8eGb","9","27","3","1"
"87818409","2021-11-23T23:57:57.000Z","1463295788331773953","Libya: UN special envoy quits a month before presidential elections https://t.co/nyV5OcbKrq","10","10","0","0"
"87818409","2021-11-23T23:55:28.000Z","1463295164630409219","Chirashi sushi: a home-style fish and rice dish readily adaptable for any occasion https://t.co/82NkGtvb39","7","23","1","0"
"87818409","2021-11-23T23:53:34.000Z","1463294686714548233","Proud Boys leader denied early release from Washington DC jailhttps://t.co/anunhNPsTB","21","114","18","5"
"87818409","2021-11-23T23:52:02.000Z","1463294300842860549","Controversial comedians Dave Chappelle Louis CK receive Grammy nominations https://t.co/kXbCw19382","10","71","22","17"
"87818409","2021-11-23T23:52:01.000Z","1463294297495818246","Ageless Thiago Silva epitomises surprises Chelsea are serving up https://t.co/9UsYgiM6TQ","7","49","4","0"
"87818409","2021-11-23T23:49:42.000Z","1463293712117776387","Covid jab wait for 12- to 15-year-olds in England could be up to five months https://t.co/Tgio0B7xYm","7","19","12","3"
"87818409","2021-11-23T23:35:24.000Z","1463290114403090437","Britain should stay neutral in a poll on Irish unification says shadow minister https://t.co/CJhtz2X6qY","13","64","15","4"
"87818409","2021-11-23T23:15:57.000Z","1463285218706661376","Stella Creasey ‘baffled’ after reprimand for bringing infant into Commons https://t.co/uyj1NODZ1U","67","309","68","20"
"87818409","2021-11-23T23:12:58.000Z","1463284466592399363","Counties delay ECB diversity blueprint in aftermath of Rafiq scandal https://t.co/qiSb3iRmOz","5","15","4","0"
"87818409","2021-11-23T23:04:29.000Z","1463282331695951878","NFL hall of famer Michael Strahan going to space with Bezos’s Blue Origin https://t.co/tq90aezjRk","7","15","7","1"
"87818409","2021-11-23T22:57:52.000Z","1463280668746657795","Fire flood and frozen goldfish: Our Silver City 2094 reveals Nottingham’s future – review https://t.co/uJF7zwPICL","2","11","1","0"
"87818409","2021-11-23T22:49:38.000Z","1463278597599375365","Championship roundup: Blades’ John Fleck taken off on stretcher in Reading win https://t.co/vp9xrI2yyc","2","10","5","0"
"87818409","2021-11-23T22:41:53.000Z","1463276644282605572","Turkish Lira sinks to fresh low after Erdoğan insists on interest rate cuts https://t.co/kx4JIRthBd","34","90","13","7"
"87818409","2021-11-23T22:33:40.000Z","1463274577308569604","United’s future can be bright if they build around Sancho not Ronaldo | Jonathan Liew https://t.co/xb347bovau","3","39","6","6"
"87818409","2021-11-23T22:22:00.000Z","1463271641388048388","UK delivery drivers: share your experiences of Black Friday 2021 https://t.co/Zj3R0XVc2c","6","19","2","1"
"87818409","2021-11-23T22:18:59.000Z","1463270883305431041","Guardian front page Wednesday 24 November 2021: Treasury frustration as key plans mishandled by No 10 https://t.co/GaBGK7x4nz","11","45","6","5"
"87818409","2021-11-23T22:07:36.000Z","1463268020541968389","Chelsea reach last 16 with Juventus win but Chilwell injury takes off gloss https://t.co/RJf6doQ89z","6","77","1","2"
"87818409","2021-11-23T21:52:32.000Z","1463264226114478087","Neat enough for Pepys: Magdalene college Cambridge’s inventive new library https://t.co/6VtfoPlzBN","7","18","4","0"
"87818409","2021-11-23T21:43:38.000Z","1463261986389643265","House Capitol attack committee subpoenas far-right leaders and groups https://t.co/Zm9ovO8IGZ","10","36","4","0"
"87818409","2021-11-23T21:39:28.000Z","1463260940661665793","Cop26’s ticking clock an inside view – in pictures https://t.co/Uk6oPOuiyc","11","19","2","1"
"87818409","2021-11-23T21:32:13.000Z","1463259114675617803","Alarm grows over escalating Ethiopia war as more foreign citizens told to flee https://t.co/6S3lurgcyy","27","53","17","2"
"87818409","2021-11-23T21:25:27.000Z","1463257409238056964","Man who murdered Meredith Kercher released from jail in Italy https://t.co/XfaPR7Sy57","3","23","9","0"
"87818409","2021-11-23T21:17:37.000Z","1463255441706680322","The Guardian view on Europe’s Covid protests: treat with care | Editorial https://t.co/m7d9xRzH9j","10","17","8","0"
"87818409","2021-11-23T21:09:16.000Z","1463253337017667591","Jury awards $25m in damages over deadly 2017 Charlottesville far-right rally https://t.co/UdApx0U7g3","20","67","6","1"
"87818409","2021-11-23T21:09:14.000Z","1463253330226995207","Bobbi-Anne McLeod: murder inquiry after body found in Devon https://t.co/ltLbY5ynZh","10","15","3","7"
